Date,Open,High,Low,Close,Adj Close,Volume
2020-11-05,6.111111,6.527778,6.098889,6.260000,6.260000,1984500
2020-11-06,6.777778,6.832222,6.294444,6.694444,6.694444,1954800
2020-11-09,6.816667,6.844444,6.122222,6.692222,6.692222,1585800
2020-11-10,6.761111,6.766667,6.367778,6.718889,6.718889,1301400
2020-11-11,6.866667,7.275556,6.777778,7.082222,7.082222,2419200
2020-11-12,7.161111,7.233333,6.862222,6.888889,6.888889,1445400
2020-11-13,7.161111,7.197778,7.005556,7.062222,7.062222,1460700
2020-11-16,7.072222,7.188889,7.016667,7.114444,7.114444,1521900
2020-11-17,7.216667,7.998889,7.134444,7.810000,7.810000,3814200
2020-11-18,7.881111,7.890000,7.166667,7.283333,7.283333,2853900
2020-11-19,7.344444,7.638889,7.333333,7.563333,7.563333,1241100
2020-11-20,7.961111,8.784444,7.941667,8.694444,8.694444,4027500
2020-11-23,9.861111,11.158889,9.777778,10.882778,10.882778,6985800
2020-11-24,11.638889,12.543333,11.555556,12.000000,12.000000,5203800
2020-11-25,12.305556,12.333333,9.444444,10.727778,10.727778,6249600
2020-11-27,9.416667,10.000000,9.111111,9.451111,9.451111,3319200
2020-11-30,11.638889,11.777778,11.001111,11.444444,11.444444,3695400
2020-12-01,11.500000,12.400000,11.444444,12.111111,12.111111,2920500
2020-12-02,12.405556,12.555556,11.444444,12.473333,12.473333,2339100
2020-12-03,12.755556,14.055556,12.555556,14.050000,14.050000,3395700
2020-12-04,13.887778,13.888889,12.976667,13.561111,13.561111,2889000
2020-12-07,13.855556,15.361111,13.722222,14.777222,14.777222,3321000
2020-12-08,14.527778,14.977778,13.344444,13.844444,13.844444,2628000
2020-12-09,13.833333,14.423333,12.780000,13.188889,13.188889,3223800
2020-12-10,12.938889,13.588889,11.877778,13.554444,13.554444,2448000
2020-12-11,13.322222,13.544444,12.555556,12.900000,12.900000,1422000
2020-12-14,14.166667,14.976667,13.880000,14.910000,14.910000,1784700
2020-12-15,14.916667,16.639999,14.800000,16.222221,16.222221,2048400
2020-12-16,17.083332,19.766666,17.082222,19.487778,19.487778,3592800
2020-12-17,20.672222,22.777779,16.946667,18.222221,18.222221,5285700
2020-12-18,21.100000,22.100000,17.110001,20.150000,20.150000,3779000
2020-12-21,19.500000,22.950001,19.010000,21.740000,21.740000,2832100
2020-12-22,22.110001,24.980000,22.110001,23.400000,23.400000,2549200
2020-12-23,24.290001,24.299999,19.200001,19.655001,19.655001,4553300
2020-12-24,19.030001,19.090000,15.630000,16.200001,16.200001,5109100
2020-12-28,20.650000,21.299999,16.900000,16.900000,16.900000,5324700
2020-12-29,16.860001,16.860001,13.000000,15.960000,15.960000,5073900
2020-12-30,16.110001,17.490000,16.100000,17.059999,17.059999,2991300
2020-12-31,16.900000,16.910000,14.900000,15.500000,15.500000,3031700
2021-01-04,15.000000,15.000000,11.990000,12.000000,12.000000,26692800
2021-01-05,12.000000,14.180000,11.990000,13.790000,13.790000,14028600
2021-01-06,14.590000,15.470000,13.750000,14.790000,14.790000,13136400
2021-01-07,15.920000,16.299999,13.750000,14.615000,14.615000,13519600
2021-01-08,15.480000,15.730000,13.030000,13.760000,13.760000,10290100
2021-01-11,12.600000,13.110000,12.145000,12.620000,12.620000,11665000
2021-01-12,12.860000,13.640000,12.250000,13.170000,13.170000,6624500
2021-01-13,13.350000,13.780000,12.630000,13.400000,13.400000,5142100
2021-01-14,14.150000,14.920000,14.140000,14.750000,14.750000,6777200
2021-01-15,14.880000,14.980000,13.150000,14.050000,14.050000,4720900
2021-01-19,17.040001,17.280001,15.850000,16.461000,16.461000,9569400
2021-01-20,16.100000,16.100000,14.720000,15.220000,15.220000,6904200
2021-01-21,14.050000,14.300000,13.500000,13.590000,13.590000,6552200
2021-01-22,14.260000,14.750000,13.840000,14.250000,14.250000,5475800
2021-01-25,15.750000,16.650000,14.720000,14.880000,14.880000,7894200
2021-01-26,14.490000,15.550000,14.030000,15.250000,15.250000,8001200
2021-01-27,14.630000,14.690000,12.970000,14.250000,14.250000,7365800
2021-01-28,14.830000,15.900000,14.760000,15.300000,15.300000,7469600
2021-01-29,17.230000,17.230000,14.300000,14.920000,14.920000,6224000
2021-02-01,14.960000,15.440000,14.410000,15.320000,15.320000,7728200
2021-02-02,15.980000,17.719999,15.400000,17.709999,17.709999,10359800
2021-02-03,18.129999,19.250000,18.129999,18.889999,18.889999,9430900
2021-02-04,19.150000,19.450001,17.600000,18.980000,18.980000,7555800
2021-02-05,19.389999,20.250000,19.000000,19.719999,19.719999,7049600
2021-02-08,20.250000,21.059999,19.760000,20.600000,20.600000,10059300
2021-02-09,20.760000,21.200001,20.530001,20.750000,20.750000,6114700
2021-02-10,20.900000,20.900000,18.340000,19.020000,19.020000,6289200
2021-02-11,20.379999,20.440001,19.510000,19.620001,19.620001,3996900
2021-02-12,19.990000,20.950001,19.400000,20.510000,20.510000,5285300
2021-02-16,20.530001,20.530001,18.940001,19.295000,19.295000,6523100
2021-02-17,20.200001,20.600000,19.410000,20.230000,20.230000,5336200
2021-02-18,20.950001,21.990000,20.900000,21.120001,21.120001,8053700
2021-02-19,21.049999,22.500000,21.010000,22.090000,22.090000,7042800
2021-02-22,18.799999,19.950001,18.600000,19.209999,19.209999,9979800
2021-02-23,17.570000,17.570000,15.000000,16.770000,16.770000,11091900
2021-02-24,17.690001,17.780001,16.350000,16.650000,16.650000,4831000
2021-02-25,17.010000,17.379999,15.264000,15.650000,15.650000,6260600
2021-02-26,15.090000,15.990000,14.740000,15.090000,15.090000,6280700
2021-03-01,16.250000,16.740000,15.860000,16.059999,16.059999,5778600
2021-03-02,16.410000,16.990000,15.000000,15.070000,15.070000,3529200
2021-03-03,16.129999,16.450001,15.480000,15.490000,15.490000,4661900
2021-03-04,15.400000,15.950000,13.470000,14.500000,14.500000,5700300
2021-03-05,14.610000,15.140000,12.700000,15.105000,15.105000,9148300
2021-03-08,16.820000,17.480000,16.059999,17.389999,17.389999,6925100
2021-03-09,18.059999,18.600000,17.799999,18.200001,18.200001,4516600
2021-03-10,18.450001,18.584999,17.350000,17.389999,17.389999,3966900
2021-03-11,17.459999,18.070000,17.400000,17.799999,17.799999,3639800
2021-03-12,17.490000,17.670000,16.700001,17.125000,17.125000,4147700
2021-03-15,17.430000,17.990000,16.780001,17.510000,17.510000,5029400
2021-03-16,17.570000,17.870001,17.100000,17.540001,17.540001,2249400
2021-03-17,17.580000,18.500000,16.840000,18.180000,18.180000,4489800
2021-03-18,18.219999,18.309999,17.219999,17.250000,17.250000,3377900
2021-03-19,17.350000,17.900000,16.870001,17.260000,17.260000,3998300
2021-03-22,17.120001,17.250000,16.469999,16.520000,16.520000,2766600
2021-03-23,16.530001,16.629999,15.740000,15.760000,15.760000,2597800
2021-03-24,16.209999,16.600000,14.850000,14.940000,14.940000,3806900
2021-03-25,14.090000,15.200000,13.740000,15.150000,15.150000,5070300
2021-03-26,15.320000,16.070000,15.300000,15.580000,15.580000,2406100
2021-03-29,16.520000,17.000000,16.410000,16.959999,16.959999,4445100
2021-03-30,17.570000,17.590000,16.870001,17.309999,17.309999,2883500
2021-03-31,17.120001,18.020000,17.000000,17.889999,17.889999,3498500
2021-04-01,18.200001,18.879999,18.000000,18.837000,18.837000,4551100
2021-04-05,19.520000,20.400000,19.510000,20.150000,20.150000,7222600
2021-04-06,20.520000,20.629999,19.570000,20.385000,20.385000,4653500
2021-04-07,19.940001,19.940001,18.709999,18.865000,18.865000,5004500
2021-04-08,19.639999,20.520000,19.520000,20.000000,20.000000,3445200
2021-04-09,20.400000,20.480000,19.879999,20.469999,20.469999,2733700
2021-04-12,21.389999,21.670000,20.490000,20.990000,20.990000,4336300
2021-04-13,21.650000,23.650000,21.600000,23.615000,23.615000,10209100
2021-04-14,24.540001,24.730000,21.799999,22.180000,22.180000,8002000
2021-04-15,23.580000,24.650000,23.500000,24.650000,24.650000,6249100
2021-04-16,23.780001,24.520000,22.660000,23.700001,23.700001,5646400
2021-04-19,22.049999,23.230000,20.660000,22.290001,22.290001,8373200
2021-04-20,21.809999,23.500000,20.379999,23.160000,23.160000,7118200
2021-04-21,23.709999,24.549999,23.389999,24.000000,24.000000,5309000
2021-04-22,25.030001,26.530001,23.000000,24.340000,24.340000,15099300
2021-04-23,21.750000,23.830000,21.219999,23.120001,23.120001,9266200
2021-04-26,24.990000,25.700001,24.709999,25.500000,25.500000,6509300
2021-04-27,26.420000,27.400000,25.430000,26.930000,26.930000,7851300
2021-04-28,27.280001,27.900000,27.000000,27.430000,27.430000,6914700
2021-04-29,28.299999,28.959999,27.100000,27.120001,27.120001,10860300
2021-04-30,27.200001,28.129999,27.200001,27.705000,27.705000,6343100
2021-05-03,30.830000,32.750000,30.000000,32.400002,32.400002,13749800
2021-05-04,34.250000,35.049999,29.730000,31.959999,31.959999,16917200
2021-05-05,32.869999,34.480000,31.660000,34.404999,34.404999,8527600
2021-05-06,35.080002,35.950001,33.330002,34.490002,34.490002,11008700
2021-05-07,35.320000,35.770000,34.490002,35.070000,35.070000,6431300
